IPC主分类,发明名称,摘要
G06F30/23  ,一种PBGA塑封球栅阵列封装材料匹配优化仿真方法 [发明],本发明涉及微电子封装材料匹配优化领域，本发明公开了一种PBGA塑封球栅阵列封装材料匹配优化仿真方法，根据几何结构信息和材料参数信息，建立PBGA封装仿真模型，对该仿真模型进行稳态热‑结构耦合仿真获得有限元仿真结果；对有限元仿真结果进行分析和后处理，编写拉丁超立方算法生成待优化材料参数组合，实现自动化批量计算，输出汇总形成数据集；进行神经网络预测模型训练验证模型拟合度；确定非支配遗传算法的非支配排序、拥挤度、选择、交叉和变异算子，将响应值翘曲和应力作为适应度进行优化，并输出优化结果；根据优化结果建立基于最优材料参数匹配组合的PBGA封装模型。
G01N21/65  ,一种食用植物油真实性判定方法、系统、设备及介质 [发明],本发明公开了一种食用植物油真实性判定方法、系统、设备及介质，涉及食用植物油检测技术领域，方法包括：建立食用植物油的脂肪酸‑拉曼模型以及食用植物油的甘油三酯‑拉曼模型；当待判定食用植物油的类别为花生油、芝麻油以及油茶籽油中的一种时，对待判定食用植物油进行扫描得到拉曼光谱，将拉曼光谱分别输入至食用植物油的脂肪酸‑拉曼模型以及食用植物油的甘油三酯‑拉曼模型中得到第三输出结果以及第四输出结果；根据第三输出结果、第四输出结果以及待判定食用植物油的类别对所述待判定食用植物油的真实性进行判断。本发明基于拉曼光谱的扫描结果进行分析以及判定，相较于人工处理方式，本方案判定方式更效率且更准确。
G06F30/25  ,一种电解液的分子动力学力场参数优化方法、装置、设备及介质 [发明],本发明提供了一种电解液的分子动力学力场参数优化方法，所述优化方法包括以下步骤：根据不同浓度梯度的电解液体系，预设力场参数，构建电解液体系分子动力学初始模型；对构建的电解液体系分子动力学初始模型进行分子动力学计算，得到电解液虚拟模型的处理结果，输出对应浓度梯度的电解液的理论密度；根据上述不同浓度梯度的电解液，配置相应的浓度梯度电解液，进行密度测量，得到对应浓度梯度的电解液的实际密度；通过观测电解液的理论密度和实际密度间的符合程度，评价所设置力场参数的合理性，进而对电解液的力场参数进行优化。
G16C10/00  ,一种酶动力学参数预测方法、装置、设备及介质 [发明],本申请公开了一种酶动力学参数预测方法、装置、设备及介质，涉及生物酶技术领域，包括：确定待预测生物酶和与基于序列表示的待反应底物；将待预测生物酶和和待反应底物输入至预设酶动力学参数预测模型，以便预设酶动力学参数预测模型中的信息提取层分别提取待预测生物酶的酶序列特征信息和待反应底物的底物特征信息；通过预设酶动力学参数预测模型中的信息提取层将酶序列特征信息及底物特征信息发送至预设酶动力学参数预测模型中的信息处理层，获取待预测特征信息，基于待预测特征信息预测待预测生物酶的酶动力学参数。通过提取待反应底物的基于序列表示的底物特征信息，减少了输入错误造成的影响，从而能够更准确地预测酶动力学参数。
G06F18/20  ,一种拉曼光谱逻辑化数据分析方法及装置 [发明],本申请提出了一种拉曼光谱逻辑化数据分析方法及装置，该方法包括：采集多种类别待测样品的原始拉曼光谱；对原始拉曼光谱进行数据预处理，得到标准化拉曼光谱；基于多元统计分析和单变量统计分析方法，提取不同类别样品的标准化拉曼光谱间的显著性差异变量特征；建立反应显著性差异变量特征与标准化拉曼光谱对应关系的关系谱图，根据关系谱图确定差异性拉曼峰及其特征变化；将差异性拉曼峰及其特征变化的原因与分子振动模式对应，确定差异性物质分子及其物理化学性质变化。基于本申请提出的方案，突破了现有拉曼数据分析多限于数学分析层面、缺乏物质逻辑性的限制，可以有效提炼不同类型样品的特征信息，揭示导致样品类型差异的根本物质原因。
G06F30/23  ,一种PBGA塑封球栅阵列封装材料匹配优化仿真方法 [发明],本发明涉及微电子封装材料匹配优化领域，本发明公开了一种PBGA塑封球栅阵列封装材料匹配优化仿真方法，根据几何结构信息和材料参数信息，建立PBGA封装仿真模型，对该仿真模型进行稳态热‑结构耦合仿真获得有限元仿真结果；对有限元仿真结果进行分析和后处理，编写拉丁超立方算法生成待优化材料参数组合，实现自动化批量计算，输出汇总形成数据集；进行神经网络预测模型训练验证模型拟合度；确定非支配遗传算法的非支配排序、拥挤度、选择、交叉和变异算子，将响应值翘曲和应力作为适应度进行优化，并输出优化结果；根据优化结果建立基于最优材料参数匹配组合的PBGA封装模型。
G01N21/65  ,一种食用植物油真实性判定方法、系统、设备及介质 [发明],本发明公开了一种食用植物油真实性判定方法、系统、设备及介质，涉及食用植物油检测技术领域，方法包括：建立食用植物油的脂肪酸‑拉曼模型以及食用植物油的甘油三酯‑拉曼模型；当待判定食用植物油的类别为花生油、芝麻油以及油茶籽油中的一种时，对待判定食用植物油进行扫描得到拉曼光谱，将拉曼光谱分别输入至食用植物油的脂肪酸‑拉曼模型以及食用植物油的甘油三酯‑拉曼模型中得到第三输出结果以及第四输出结果；根据第三输出结果、第四输出结果以及待判定食用植物油的类别对所述待判定食用植物油的真实性进行判断。本发明基于拉曼光谱的扫描结果进行分析以及判定，相较于人工处理方式，本方案判定方式更效率且更准确。
G06F30/25  ,一种电解液的分子动力学力场参数优化方法、装置、设备及介质 [发明],本发明提供了一种电解液的分子动力学力场参数优化方法，所述优化方法包括以下步骤：根据不同浓度梯度的电解液体系，预设力场参数，构建电解液体系分子动力学初始模型；对构建的电解液体系分子动力学初始模型进行分子动力学计算，得到电解液虚拟模型的处理结果，输出对应浓度梯度的电解液的理论密度；根据上述不同浓度梯度的电解液，配置相应的浓度梯度电解液，进行密度测量，得到对应浓度梯度的电解液的实际密度；通过观测电解液的理论密度和实际密度间的符合程度，评价所设置力场参数的合理性，进而对电解液的力场参数进行优化。
G06F18/2111  ,一种单一特征排序及复合特征提取方法 [发明],本发明公开了一种单一特征排序及复合特征提取方法，属于数据处理技术领域。该方法包括以下步骤：S1.构建输入数据集；S2.划分聚类；S3.分聚类进行符号回归，并将符号回归结果解码为表达式；S4.根据符号回归结果进行单一特征排序；S5.根据符号回归结果提取复合特征。本发明方法能够有效提升单一特征选择结果的可解释性，剔除不相关或冗余的特征；同时，能够显式的提取出符合领域可解释性的复合特征，从而促进跨领域之间的知识交流；此外，选取出真正相关的特征能够有效去除噪声特征带来的干扰，从而简化模型，提高模型精确度，协助理解数据产生的过程。
G01N15/02  ,基于晶质石墨粒度分布模型的数据处理方法及装置 [发明],本申请实施例提供一种基于晶质石墨粒度分布模型的数据处理方法及装置，方法包括：对矿区的钻孔和探槽样品按照设定采样网度进行取样，对所述取样结果进行顺层切样，确定石墨粒度分布范围；根据所述石墨粒度分布范围对同一岩性实体内矿石采用距离幂次反比法进行估值，确定对应的粒度模型；基于所述粒度模型对矿体进行分区分块估值，确定不同出矿范围粒度分布参数，根据所述不同出矿范围粒度分布参数执行对应的晶质石墨资源利用操作；本申请能够有效、快速、准确地针对晶质鳞片石墨的粒度分布规律进行的动态分析研究。
G16C10/00  ,串塔式烟气湿法脱硫装置颗粒物协同脱除效果计算方法 [发明],本发明涉及烟气湿法脱硫技术领域，具体为一种串塔式烟气湿法脱硫装置颗粒物协同脱除效果计算方法，采用整体‑局部‑整体的方式分别对烟道系统，除雾器及预洗塔和吸收塔分步进行模拟计算；具体通过采用单相流整体模拟，快速获取预洗塔和吸收塔入口截面的流速分布和温度分布；通过采用除雾器子模型的计算，获取预洗塔除雾器和吸收塔除雾器对不同粒径粉尘颗粒和液滴浆液的捕集效率曲线；在前面两步基础上，对预洗塔和吸收塔进行塔内流动的三相流协同脱除模拟计算，可快速且可量化地对两级串塔烟气湿法脱硫装置的颗粒物协同脱除效果进行计算；同常规整体模拟计算方法相比，本发明可使颗粒物协同脱除的数值计算成为可能，获得准确的计算结果。
